,Unnamed: 0,user_id,session_no,session_question_no,learning_node_question_no,question_number_of_choice,is_new_session_id,is_new_topic,is_new_subtopic,is_new_learningnode,is_new_questionid,is_new_session_question_no,is_new_learning_node_question_no,row_id,is_new_session_id_n_new_topic,is_new_session_id_n_new_subtopic,is_new_session_id_n_new_learningnode,is_new_session_id_n_new_questionid,is_new_topic_n_new_subtopic,is_new_topic_n_new_learningnode,is_new_topic_n_new_questionid,is_new_subtopic_n_new_learningnode,is_new_subtopic_n_new_questionid,is_new_learning_node_n_questionid,question_type_Multi choice,question_type_Single choice,question_difficulty_easy,question_difficulty_hard,question_difficulty_hots,question_difficulty_medium,n_topic,n_subtopic,n_learningnode,n_questionid,prob_correct,n_prob_correct
3700,3700,5254516175,2.0,14,2,3,1,0,0,1,1,1,1,3700,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0.3333333333333333,0.3333333333333333
3701,3701,5255460686,5.0,3,3,5,1,0,0,0,1,1,0,3701,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.2,0.2
3702,3702,5258012519,2.0,30,2,3,1,0,0,1,1,1,1,3702,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0.3333333333333333,0.3333333333333333
3703,3703,5258092492,23.0,8,2,4,1,0,0,0,0,1,0,3703,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.25,0.25
3704,3704,5259433351,8.0,4,2,5,1,0,0,0,0,1,0,3704,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.2,0.2
3705,3705,5261032557,1.0,14,2,5,1,0,0,0,0,1,0,3705,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.2,0.2
3706,3706,5261209137,4.0,3,3,5,1,0,0,0,1,1,1,3706,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.2,0.2
3707,3707,5262191914,2.0,3,1,5,1,0,0,0,0,1,0,3707,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.2,0.2
3708,3708,5262355148,4.0,14,2,5,1,0,0,1,1,1,1,3708,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0.2,0.2
3709,3709,5262881760,3.0,6,2,3,1,0,0,0,1,1,0,3709,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.3333333333333333,0.3333333333333333
3710,3710,5263062742,2.0,1,1,4,1,0,0,0,0,1,0,3710,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.25,0.25
3711,3711,5263294278,1.0,13,1,4,1,0,0,0,1,1,0,3711,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.25,0.25
3712,3712,5267124460,3.0,3,1,5,1,0,0,0,0,1,0,3712,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.2,0.2
3713,3713,5268833577,2.0,3,1,4,1,0,0,1,1,1,1,3713,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0.25,0.25
3714,3714,5269021856,2.0,2,2,3,1,0,0,1,1,1,1,3714,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0.3333333333333333,0.3333333333333333
3715,3715,5269820173,10.0,2,2,4,1,0,0,0,0,1,0,3715,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.25,0.25
3716,3716,5269878282,6.0,12,2,4,1,1,1,1,1,1,1,3716,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1,1,0.25,0.25
3717,3717,5271188060,6.0,1,1,4,1,0,0,1,1,1,1,3717,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0.25,0.25
3718,3718,5271817930,6.0,8,2,4,1,0,0,1,1,1,1,3718,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0.25,0.25
3719,3719,5274167589,1.0,4,2,3,1,0,0,0,0,1,0,3719,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.3333333333333333,0.3333333333333333
3720,3720,5275249247,6.0,3,3,4,1,0,0,0,0,1,0,3720,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.25,0.25
3721,3721,5278143680,3.0,10,2,4,1,0,0,1,1,1,1,3721,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0.25,0.25
3722,3722,5278847911,1.0,4,2,5,1,0,1,1,1,1,1,3722,0,1,1,1,0,0,0,1,1,1,0,1,0,0,0,1,1,1,1,1,0.2,0.2
3723,3723,5280195656,6.0,1,1,4,1,0,0,0,1,1,1,3723,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.25,0.25
3724,3724,5280302313,2.0,1,1,5,1,1,1,1,1,1,1,3724,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1,1,0.2,0.2
3725,3725,5280855898,4.0,6,2,4,1,0,0,1,1,1,1,3725,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0.25,0.25
3726,3726,5281573532,1.0,8,2,4,1,0,0,0,0,1,1,3726,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.25,0.25
3727,3727,5282733642,2.0,1,1,3,1,0,0,1,1,1,1,3727,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0.3333333333333333,0.3333333333333333
3728,3728,5284326481,1.0,2,1,4,1,0,0,1,1,1,1,3728,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0.25,0.25
3729,3729,5288067940,9.0,2,2,4,1,0,0,0,0,1,0,3729,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.25,0.25
3730,3730,5291494762,1.0,3,3,4,1,0,0,0,1,1,1,3730,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.25,0.25
3731,3731,5293727892,1.0,6,3,4,1,0,0,0,0,1,0,3731,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.25,0.25
3732,3732,5293730006,1.0,10,2,3,1,0,0,0,0,1,1,3732,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.3333333333333333,0.3333333333333333
3733,3733,5295788437,3.0,1,1,5,1,0,0,1,1,1,1,3733,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0.2,0.2
3734,3734,5296217095,2.0,8,2,4,1,0,0,0,0,1,0,3734,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.25,0.25
3735,3735,5297494349,2.0,4,2,4,1,0,0,0,0,1,0,3735,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.25,0.25
3736,3736,5298759492,12.0,1,1,3,1,0,1,1,1,1,1,3736,0,1,1,1,0,0,0,1,1,1,0,1,1,0,0,0,1,1,1,1,0.3333333333333333,0.3333333333333333
3737,3737,5299215066,1.0,6,3,4,1,0,1,1,1,1,1,3737,0,1,1,1,0,0,0,1,1,1,0,1,0,0,0,1,1,1,1,1,0.25,0.25
3738,3738,5301301029,11.0,8,2,4,1,0,0,0,0,1,1,3738,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.25,0.25
3739,3739,5302284094,2.0,3,1,3,1,0,0,1,1,1,1,3739,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0.3333333333333333,0.3333333333333333
3740,3740,5305832786,1.0,4,2,4,1,0,0,0,1,1,0,3740,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.25,0.25
3741,3741,5306310200,23.0,2,1,5,1,1,1,1,1,1,1,3741,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1,1,0.2,0.2
3742,3742,5306519201,1.0,2,2,4,1,0,0,0,0,1,0,3742,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.25,0.25
3743,3743,5307294055,3.0,1,1,4,1,0,0,0,0,1,0,3743,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.25,0.25
3744,3744,5307659405,2.0,1,1,5,1,0,0,0,0,1,0,3744,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.2,0.2
3745,3745,5314934732,1.0,3,3,4,1,0,0,0,0,1,0,3745,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.25,0.25
3746,3746,5315226515,11.0,1,1,5,1,0,0,1,1,1,1,3746,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0.2,0.2
3747,3747,5315452536,2.0,20,1,5,1,0,0,1,1,1,1,3747,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0.2,0.2
3748,3748,5316142221,2.0,8,2,4,1,0,0,0,1,1,0,3748,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.25,0.25
3749,3749,5318682770,1.0,8,2,4,1,0,0,0,0,1,0,3749,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.25,0.25
3750,3750,5320368797,4.0,6,3,4,1,0,0,1,1,1,1,3750,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0.25,0.25
3751,3751,5321573124,2.0,2,2,4,1,0,0,1,1,1,1,3751,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0.25,0.25
3752,3752,5321887680,4.0,9,3,4,1,0,1,1,1,1,1,3752,0,1,1,1,0,0,0,1,1,1,0,1,0,0,0,1,1,1,1,1,0.25,0.25
3753,3753,5322526809,1.0,11,1,5,1,1,1,1,1,1,1,3753,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1,1,0.2,0.2
3754,3754,5323385329,1.0,6,2,4,1,0,0,0,0,1,0,3754,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.25,0.25
3755,3755,5326156534,4.0,4,2,5,1,0,0,1,1,1,1,3755,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0.2,0.2
3756,3756,5327702303,4.0,7,1,4,1,0,0,0,0,1,1,3756,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.25,0.25
3757,3757,5331186721,3.0,14,2,4,1,0,0,1,1,1,1,3757,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0.25,0.25
3758,3758,5335122346,42.0,4,2,4,1,0,0,1,1,1,1,3758,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0.25,0.25
3759,3759,5335620136,3.0,6,1,5,1,0,0,0,0,1,0,3759,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.2,0.2
3760,3760,5335950819,7.0,8,1,4,1,0,0,0,1,1,0,3760,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.25,0.25
3761,3761,5337010528,2.0,1,1,3,1,0,0,1,1,1,1,3761,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0.3333333333333333,0.3333333333333333
3762,3762,5340038055,11.0,1,1,4,1,0,0,0,0,1,0,3762,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.25,0.25
3763,3763,5340384700,2.0,14,2,3,1,0,0,0,0,1,0,3763,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.3333333333333333,0.3333333333333333
3764,3764,5344124872,2.0,2,2,4,1,0,0,1,1,1,1,3764,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0.25,0.25
3765,3765,5345735308,1.0,2,2,4,1,0,0,0,1,1,0,3765,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.25,0.25
3766,3766,5346929193,2.0,14,2,4,1,0,0,1,1,1,1,3766,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0.25,0.25
3767,3767,5352177797,2.0,3,1,5,1,0,0,0,0,1,0,3767,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.2,0.2
3768,3768,5352621473,1.0,7,1,4,1,0,0,0,0,1,0,3768,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.25,0.25
3769,3769,5352813486,2.0,9,1,3,1,0,0,1,1,1,1,3769,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0.3333333333333333,0.3333333333333333
3770,3770,5354231399,6.0,14,2,3,1,0,0,1,1,1,1,3770,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0.3333333333333333,0.3333333333333333
3771,3771,5354321376,4.0,2,2,3,1,0,0,0,0,1,1,3771,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.3333333333333333,0.3333333333333333
3772,3772,5355001469,11.0,2,2,4,1,0,0,1,1,1,1,3772,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0.25,0.25
3773,3773,5356712121,3.0,2,2,4,1,1,0,1,1,1,1,3773,1,0,1,1,0,1,1,0,0,1,0,1,0,0,0,1,1,1,1,1,0.25,0.25
3774,3774,5357007207,4.0,10,1,3,1,0,0,0,0,1,0,3774,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.3333333333333333,0.3333333333333333
3775,3775,5357032135,7.0,8,2,4,1,0,0,1,1,1,1,3775,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0.25,0.25
3776,3776,5357766338,6.0,1,1,4,1,0,1,1,1,1,1,3776,0,1,1,1,0,0,0,1,1,1,0,1,0,0,0,1,1,1,1,1,0.25,0.25
3777,3777,5358042804,6.0,2,2,4,1,0,0,1,1,1,1,3777,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0.25,0.25
3778,3778,5358695163,32.0,9,1,4,1,1,0,1,1,1,1,3778,1,0,1,1,0,1,1,0,0,1,0,1,0,0,0,1,1,1,1,1,0.25,0.25
3779,3779,5359850351,1.0,9,3,5,1,0,0,0,1,1,0,3779,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.2,0.2
3780,3780,5360800100,1.0,6,3,4,1,0,0,0,1,1,1,3780,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.25,0.25
3781,3781,5361091126,2.0,2,2,4,1,0,0,0,0,1,0,3781,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.25,0.25
3782,3782,5361437331,1.0,3,3,4,1,0,0,0,0,1,0,3782,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.25,0.25
3783,3783,5362760992,1.0,5,1,4,1,0,0,0,1,1,0,3783,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.25,0.25
3784,3784,5365372421,2.0,7,1,4,1,0,0,0,0,1,0,3784,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.25,0.25
3785,3785,5366861504,1.0,3,1,4,1,0,0,0,1,1,1,3785,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.25,0.25
3786,3786,5369052559,2.0,6,2,5,1,0,0,1,1,1,1,3786,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0.2,0.2
3787,3787,5369794318,3.0,3,1,3,1,0,0,0,0,1,1,3787,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.3333333333333333,0.3333333333333333
3788,3788,5371215707,5.0,5,1,4,1,1,1,1,1,1,1,3788,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1,1,0.25,0.25
3789,3789,5371888938,1.0,4,2,4,1,0,0,1,1,1,1,3789,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0.25,0.25
3790,3790,5373036842,2.0,15,1,5,1,0,0,1,1,1,1,3790,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0.2,0.2
3791,3791,5377079030,1.0,6,1,4,1,0,0,1,1,1,1,3791,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0.25,0.25
3792,3792,5378097051,1.0,7,1,5,1,0,0,0,0,1,0,3792,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.2,0.2
3793,3793,5379331392,7.0,1,1,5,1,1,0,1,1,1,1,3793,1,0,1,1,0,1,1,0,0,1,0,1,0,0,0,1,1,1,1,1,0.2,0.2
3794,3794,5381613256,1.0,2,2,5,1,1,0,1,1,1,1,3794,1,0,1,1,0,1,1,0,0,1,0,1,0,0,0,1,1,1,1,1,0.2,0.2
3795,3795,5382408935,1.0,4,2,4,1,0,0,0,0,1,0,3795,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.25,0.25
3796,3796,5384055498,1.0,8,2,5,1,0,0,1,1,1,1,3796,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0.2,0.2
3797,3797,5385981774,3.0,5,1,5,1,0,0,0,1,1,0,3797,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.2,0.2
3798,3798,5386134863,1.0,6,3,4,1,0,0,1,1,1,1,3798,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0.25,0.25
3799,3799,5388493732,8.0,3,1,5,1,0,0,0,0,1,0,3799,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.2,0.2
3800,3800,5391475431,16.0,3,1,4,1,0,0,1,1,1,1,3800,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0.25,0.25
3801,3801,5392640364,56.0,4,2,3,1,0,1,1,1,1,1,3801,0,1,1,1,0,0,0,1,1,1,0,1,0,0,0,1,1,1,1,1,0.3333333333333333,0.3333333333333333
3802,3802,5395266799,5.0,1,1,4,1,0,0,0,0,1,0,3802,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.25,0.25
3803,3803,5396366948,1.0,2,1,5,1,0,1,0,1,1,0,3803,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,1,1,1,0.2,0.2
3804,3804,5397015010,109.0,7,1,4,1,0,0,0,0,1,1,3804,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.25,0.25
3805,3805,5398118491,1.0,3,3,4,1,0,0,0,0,1,0,3805,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.25,0.25
3806,3806,5398610290,1.0,13,1,5,1,0,1,1,1,1,1,3806,0,1,1,1,0,0,0,1,1,1,0,1,0,0,0,1,1,1,1,1,0.2,0.2
3807,3807,5401564432,2.0,15,3,5,1,0,0,0,0,1,1,3807,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.2,0.2
3808,3808,5401620108,1.0,11,1,5,1,0,0,0,0,1,0,3808,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.2,0.2
3809,3809,5402072386,3.0,8,2,5,1,0,1,0,1,1,0,3809,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,1,1,1,0.2,0.2
3810,3810,5402973821,1.0,3,3,5,1,0,0,1,1,1,1,3810,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0.2,0.2
3811,3811,5406577870,1.0,3,3,4,1,0,0,0,0,1,0,3811,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.25,0.25
3812,3812,5409159251,2.0,6,2,4,1,0,0,0,0,1,0,3812,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.25,0.25
3813,3813,5409487648,2.0,6,3,4,1,0,0,0,1,1,0,3813,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.25,0.25
3814,3814,5410875821,2.0,7,1,4,1,0,0,0,1,1,0,3814,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.25,0.25
3815,3815,5412644681,1.0,4,2,5,1,0,0,0,0,1,0,3815,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0.2,0.2
3816,3816,5412865919,1.0,2,2,4,1,0,0,0,0,1,0,3816,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.25,0.25
3817,3817,5414049693,6.0,12,1,5,1,0,0,0,0,1,0,3817,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.2,0.2
3818,3818,5416741592,13.0,14,1,4,1,1,1,1,1,1,1,3818,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1,1,0.25,0.25
3819,3819,5416937194,1.0,6,3,4,1,0,0,0,0,1,0,3819,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.25,0.25
3820,3820,5418684503,1.0,8,1,5,1,0,0,1,1,1,1,3820,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0.2,0.2
3821,3821,5418867246,1.0,12,2,4,1,0,0,0,0,1,0,3821,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.25,0.25
3822,3822,5419163508,1.0,3,3,4,1,0,1,0,1,1,1,3822,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,1,1,1,0.25,0.25
3823,3823,5421327770,2.0,3,3,5,1,0,0,0,0,1,0,3823,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.2,0.2
3824,3824,5426263558,3.0,14,2,4,1,0,1,1,1,1,1,3824,0,1,1,1,0,0,0,1,1,1,0,1,0,0,0,1,1,1,1,1,0.25,0.25
3825,3825,5430267146,1.0,2,1,4,1,0,1,1,1,1,1,3825,0,1,1,1,0,0,0,1,1,1,0,1,0,0,0,1,1,1,1,1,0.25,0.25
3826,3826,5430304310,2.0,4,2,4,1,0,0,0,0,1,0,3826,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.25,0.25
3827,3827,5430888916,2.0,15,1,5,1,0,0,1,1,1,1,3827,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0.2,0.2
3828,3828,5433855921,15.0,6,2,5,1,0,0,1,1,1,1,3828,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0.2,0.2
3829,3829,5435700428,99.0,4,2,5,1,0,0,0,0,1,0,3829,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.2,0.2
3830,3830,5440021129,10.0,1,1,4,1,0,0,0,0,1,0,3830,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.25,0.25
3831,3831,5440034934,2.0,3,3,5,1,0,0,0,1,1,1,3831,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.2,0.2
3832,3832,5440536509,1.0,7,1,5,1,0,1,1,1,1,1,3832,0,1,1,1,0,0,0,1,1,1,0,1,0,0,0,1,1,1,1,1,0.2,0.2
3833,3833,5441082152,1.0,12,3,4,1,0,0,0,1,1,0,3833,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,0.25,0.25
3834,3834,5443619396,2.0,6,2,5,1,0,0,0,0,1,0,3834,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.2,0.2
3835,3835,5443669042,24.0,1,1,4,1,0,0,0,0,1,0,3835,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.25,0.25
3836,3836,5444283986,1.0,12,2,3,1,0,0,1,1,1,1,3836,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0.3333333333333333,0.3333333333333333
3837,3837,5444813348,1.0,8,2,4,1,0,0,0,1,1,1,3837,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.25,0.25
3838,3838,5445635935,6.0,8,2,4,1,0,0,0,0,1,0,3838,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.25,0.25
3839,3839,5446151771,3.0,2,2,3,1,0,0,1,1,1,1,3839,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0.3333333333333333,0.3333333333333333
3840,3840,5446219181,6.0,2,2,3,1,0,0,0,1,1,0,3840,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.3333333333333333,0.3333333333333333
3841,3841,5447841596,1.0,5,1,5,1,1,0,1,1,1,1,3841,1,0,1,1,0,1,1,0,0,1,0,1,0,0,0,1,1,1,1,1,0.2,0.2
3842,3842,5448596126,41.0,1,1,4,1,0,0,1,1,1,1,3842,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0.25,0.25
3843,3843,5449072939,3.0,6,3,4,1,0,1,1,1,1,1,3843,0,1,1,1,0,0,0,1,1,1,0,1,0,0,0,1,1,1,1,1,0.25,0.25
3844,3844,5455795895,26.0,4,2,4,1,1,0,1,1,1,1,3844,1,0,1,1,0,1,1,0,0,1,0,1,0,0,0,1,1,1,1,1,0.25,0.25
3845,3845,5457259069,1.0,8,1,5,1,0,0,1,1,1,1,3845,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0.2,0.2
3846,3846,5458778167,4.0,8,2,4,1,0,0,0,1,1,0,3846,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.25,0.25
3847,3847,5460734644,3.0,12,2,3,1,0,0,0,0,1,0,3847,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.3333333333333333,0.3333333333333333
3848,3848,5463668756,7.0,12,2,4,1,0,0,1,1,1,1,3848,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0.25,0.25
3849,3849,5465879814,17.0,12,1,4,1,0,0,0,0,1,0,3849,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.25,0.25
3850,3850,5468566051,4.0,2,2,3,1,0,0,0,1,1,0,3850,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.3333333333333333,0.3333333333333333
3851,3851,5468984525,20.0,15,1,5,1,1,0,1,1,1,1,3851,1,0,1,1,0,1,1,0,0,1,0,1,0,0,0,1,1,1,1,1,0.2,0.2
3852,3852,5471021726,4.0,8,2,4,1,0,0,1,1,1,1,3852,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0.25,0.25
3853,3853,5471462486,1.0,3,1,4,1,0,0,1,1,1,1,3853,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0.25,0.25
3854,3854,5473764518,1.0,6,1,4,1,0,0,0,0,1,0,3854,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.25,0.25
